1,-4.7981234e-01,-4.9201192e-01,-1.0615262e+00,-1.7414723e+00,-2.0189510e+00,-2.1758132e+00,-1.8758961e+00,-1.7704221e+00,-1.6842171e+00,-2.4060707e+00,-2.3296442e+00,-2.2657249e+00,-2.6953434e+00,-2.6674287e+00,-2.5915764e+00,-2.4998276e+00,-2.2821235e+00,-1.8273612e+00,-1.0982533e+00,-1.4197849e+00
1,-1.3703528e+00,-1.1910807e+00,-8.4688229e-01,-2.1428755e-01,-7.9969936e-01,-5.5033495e-03,9.9741004e-01,1.2708510e+00,1.7374297e+00,1.8261508e+00,8.6959653e-01,2.6000774e-01,6.0865808e-01,3.7515799e-01,3.9067383e-01,1.1347992e+00,1.0502955e+00,1.3466278e+00,5.9948347e-01,3.7462906e-01
1,2.1488603e-01,-8.6865949e-03,-4.9107337e-01,-1.4833219e-01,-3.1827514e-01,-4.0106129e-02,-2.2471479e-01,-8.2798447e-01,-2.0823153e+00,-1.9098177e+00,-2.3668907e+00,-1.9440596e+00,-1.4127669e+00,-4.1524657e-01,-3.7788584e-01,-2.0261677e-01,-3.9935697e-01,-6.0164978e-01,-9.0137216e-01,-4.4689114e-01
1,-4.0624146e-01,-4.5199835e-01,-1.1073688e+00,-1.1303459e+00,-2.2023353e-01,-3.6642226e-01,-1.0610856e-01,-1.0254916e-01,2.9628039e-01,2.6669867e-01,7.8636175e-02,2.7752660e-01,5.0771076e-01,7.0423866e-01,4.3620199e-01,3.8141163e-01,2.4288322e-01,1.7647150e-01,-2.6963764e-01,-7.3891428e-01
1,-6.3173725e-01,-5.5209187e-01,-2.7057810e-01,-9.4495756e-01,-7.9018397e-01,-8.1965262e-01,-1.4730675e+00,-9.7782487e-01,-1.5192507e+00,-1.8113648e+00,-2.0766812e+00,-2.5994678e+00,-2.4770412e+00,-2.3760009e+00,-1.6393858e+00,-1.4513140e+00,-1.2220123e+00,-1.8414580e+00,-2.3691563e+00,-2.2117642e+00
1,1.6361129e+00,7.8974939e-01,4.1260117e-01,-1.3328645e-01,1.4279399e-01,6.4014711e-02,-2.4223730e-01,-5.1729552e-01,4.8115293e-01,7.6147556e-01,1.3447069e+00,8.8742062e-01,1.0460441e+00,8.6474335e-01,4.4730390e-01,-1.4868462e-04,1.8806165e-01,-1.5194188e-02,-2.4899634e-01,1.1797385e-01
1,1.8118262e+00,2.1550040e+00,1.3660332e+00,1.8905930e+00,2.4619290e+00,2.4147853e+00,1.7176957e+00,1.0484082e+00,9.5462160e-01,8.2244318e-01,1.3772595e+00,1.3970903e+00,1.3054847e+00,1.3360735e+00,1.0110117e+00,2.9472103e-01,3.2510183e-02,3.0415970e-01,-1.4274750e-01,-1.9453038e-01
1,8.4765089e-01,1.4530809e-01,-1.5723824e-01,-1.9320316e-01,-4.7225481e-01,-8.8613942e-02,5.0566959e-01,5.3051500e-01,4.8322721e-01,7.5653519e-01,1.3141122e+00,1.1319198e+00,1.3426010e+00,1.1121030e+00,1.0079291e+00,7.5557942e-01,3.7154542e-02,-1.1370018e-01,4.0818950e-01,6.6130284e-01
1,-1.5397183e+00,-1.1005122e+00,-3.4497255e-01,2.1252871e-02,-4.3175699e-01,-5.0419881e-01,-4.0401727e-01,-3.0198476e-01,3.1946501e-01,-2.1475915e-01,1.5992306e-01,7.3107651e-02,3.7557131e-02,-3.3089714e-01,7.3792245e-02,3.5037792e-01,7.8198142e-01,9.6946854e-01,9.2307936e-01,5.1601081e-01
1,-1.2768774e-01,4.3201119e-01,-2.1714908e-02,3.5989943e-01,1.2624722e-01,5.6029475e-01,2.9114938e-01,-4.2568364e-01,-9.2090484e-01,4.1622183e-02,4.8766187e-01,6.1209085e-01,1.0560627e+00,5.0717598e-01,4.6661978e-02,-2.2989921e-01,2.8655049e-01,-2.9573452e-02,-4.4462269e-01,-5.4165114e-01
